Fonte de Recursos;Despesa;Liquidado
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33903978 - MANUTENCAO DE VIATURAS ESCOLTA DE CUSTODIADO;16670.83
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33903979 - CONSERVACAO E MANUTENCAO DE IMOVEIS;37246347.65
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33903980 - CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT;30537832.05
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33903981 - REFORMAS DE IMOVEIS_INCL.INSTAL.HIDRA.E ELET;34116862.26
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33903982 - CONSERV.ESTRADAS E OUTROS BENS DE DOM.PUBLIC;1943010.43
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33903983 - SERVICOS GRAFICOS;794370.5
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33903985 - SERVICO DE MANUTENCAO DE VIATURAS POLICIAIS;222459
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33903991 - LOCACAO DE IMOVEIS;98901278.56
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33903992 - DESPESAS MIUDAS E DE PRONTO PAGAMENTO;8494220.94
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33903995 - MANUTENCAO DE VIATURAS PELO REG.ADIANTAMENTO;65172.26
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33903999 - OUTROS SERVICOS DE TERCEIROS;100286277.08
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33904007 - MANUTENþÒO DE SOFTWARE;2428972.81
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33904010 - ATUALIZ.OU AQUIS.LICENþA E CESSÒO DE SOFTWAR;37509354.83
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33904011 - SUPORTE DE INFRAESTRUTURA;147400
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33904012 - SUPORTE A USUßRIOS DE TI;493718.28
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33904013 - HOSPEDAGEM DE SISTEMAS;1087269.49
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33904014 - LOCAþÒO DE EQUIPAMENTOS DE TI;2911641.9
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33904015 - MANUTENþÒO DE EQUIPAMENTOS DE TI;55225.07
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33904016 - COMUNICAþÒO DE DADOS;3244776.74
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33904018 - SALA COFRE;3388544.24
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33904019 - SERVIþOS DE DIGITAþÒO E PREPARAþÒO DE DADOS;4821154.8
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33904020 - SERVIþOS DE TELEFONIA DE VOZ SOBRE IP;42808.91
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33904021 - SERVIþOS DE MENSAGERIA E COLABORAþÒO;2801.25
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33904090 - SERVIþOS DE TECNOLOGIA DA INFORMAþÒO;146616757.47
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33904112 - CONTRIBUICOES A EMPRESAS ESTATAIS;10218544.36
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33904601 - AUXILIO - ALIMENTACAO;449840450.34
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33904713 - IPTU;15374.92
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33904718 - TAXA DE LIMPEZA PUBLICA;143626.53
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33904720 - OUTRAS OBRIGACOES TRIBUTARIAS E CONTRIBUTIVA;1071793.2
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33904722 - OUTRAS TAXAS;440950.85
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33904901 - AUXILIO - TRANSPORTE;75842384.65
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33905011 - ENERGIA ELETRICA;16004730.96
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33905012 - TELEFONIA FIXA;2002978.3
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33905013 - AGUA E ESGOTOS;3011312.15
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33905014 - GAS ENCANADO;5809.96
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33905015 - OUTROS SERVICOS DE UTILIDADE PUBLICA;30601481
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33905017 - TELEFONIA MOVEL CELULAR;1263099.82
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33905922 - PENSIONISTAS - CARTEIRAS EXTINTAS;78135203.19
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33905923 - INATIVOS - CARTEIRAS EXTINTAS;682161089.16
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33905924 - RESTIT.CONTR.º 1¦ ART.5¦ LEI N¦16.877-2018;304431877.15
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33905925 - RESTIT.CONTR.º 1¦ ART.6¦ LEI N¦16.877-2018;61000000
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33909205 - REFORMAS DE BENS IMOVEIS E DE DOM.PUBLICO;99338.64
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33909215 - VIGILANCIA;712797.27
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33909216 - ENERGIA ELETRICA;98687.13
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33909217 - TELEFONIA;69283.45
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33909218 - AGUA E ESGOTOS;73076.67
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33909220 - OUTRAS DESPESAS DE EXERCICIOS ANTERIORES;9627270.13
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33909221 - DIARIAS;44776327.52
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33909222 - IMPOSTOS EM ATRASO;825.35
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33909301 - INDENIZACOES E RESTITUICOES DIVERSAS;11352100.06
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33909315 - AJUDA DE CUSTO-PESSOAL CIVIL;2225522
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33909317 - INDENIZACAO TERMOS DECR.40.177/95 E ALT.POST;14732904.95
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33909318 - AJUDA DE CUSTO PARA MORADIA (RES. CNJ 199/14;97915.23
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33909323 - RESSARCI.DE TRANSP.P/LOCOMOCAO DE SERVIDORES;765.91
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33909325 - RESTITUICAO DECOR COOPERACAO TJ/SSP (PM);19730467.12
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33913002 - MATERIAL DE CONSUMO;2529933.37
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33913794 - LIMPEZA E VIGILANCIA;18424328
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33913981 - REFORMAS DE IM¾VEISINCLUS.INSTAL.HIDR.E ELE;1337196.03
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33913990 - OUTROS SERV.DE TERC. PESSOA JURIDICA;8902001.42
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;33919326 - REST.DEC.DIARIA ESP.JOR.E.TRAB.PMILITAR-DEJE;1142510.58
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;44405101 - TRANSFERENCIAS A MUNICIPIOS-OBRAS;36506540.25
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;44405201 - TRANSF.A MUNICIPIOS-EQUIP.MATER.PERMANENTE;1417483.78
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;44504201 - AUXILIOS PARA DESPESAS DE CAPITAL;3225010.53
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;44903999 - OUTROS SERVICOS DE TERCEIROS;170154.99
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;44904062 - AQUISIþÒO DE SOFTWARE;1284578.73
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;44904201 - AUXILIOS PARA DESPESAS DE CAPITAL;1238380.87
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;44905110 - ESTUDOS E PROJETOS;396172.63
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;44905130 - EXECUCAO DE OBRAS E INSTALACOES;28867699.08
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;44905210 - VEICULOS DIVERSOS;30005423
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;44905220 - EQUIPAMENTOS DE TECNOLOGIA DA INFORMACÒO;6868812.02
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;44905231 - MAQUINAS E MOTORES;135938.22
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;44905232 - MOBILIARIO EM GERAL;6934696.06
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;44905233 - MATERIAL EDUCATIVOCULTURAL E RECREATIVO;940190.09
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;44905234 - OUTROS EQUIPAMENTOS E MATERIAL PERMANENTE;17477306.61
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;44905235 - EQUIP.E MOBIL.MED.-HOSPITALARODONTOLOGICO;540563.14
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;44909201 - OUTRAS DESPESAS DE EXERCICIOS ANTERIORES;1993091.63
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;44915141 - OBRAS E INSTALACOES;11114926.81
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;44915220 - EQUIPAMENTOS DE TECNOLOGIA DA INFORMACAO;34500
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;44915237 - EQUIPAMENTOS E MATERIAL PERMANENTE;118004.98
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES;45906103 - AQUISICAO DE IMOVEIS;1390000
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31900111 - INATIVOS-RPPS;3031663899.14
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31900112 - INATIVOS DA POLICIA MILITAR;607585518.57
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31900113 - INATIVOS-OUTROS PODERES-RPPS;198289410.3
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31900115 - INATIVOS 13 SALARIO-OUTROS PODERES - RPPS;1229781.94
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31900124 - COMPLEMENTACAO DE APOSENTADORIA;811271.53
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31900311 - PENSIONISTAS-PODER EXECUTIVO-RPPS;571381363.89
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31900313 - PENSAO MENSAL MILITAR;240175445.87
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31900314 - PENSIONISTAS-OUTROS PODERES-RPPS;226964729.21
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31900701 - CONTRIBUICAO PATRONAL;3043190.06
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31900803 - SALARIO FAMILIA-INATIVOS DO EXECUTIVO;32129.63
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31901112 - PESSOAL CIVIL PAGO PELA UNIDADE;1071190383.93
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31901129 - PESSOAL CIVIL PAGO PELA UNIDADE-13 SALARIO;60997604.84
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31901131 - PESSOAL CIVIL PAGO PELA UNIDADE-1/3 FERIAS;57933190.72
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31901136 - ABONO DE PERMANENCIA;938830.99
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31901312 - OUTRAS CONTRIBUICOES DE PREV.SOCIAL;24024681.91
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31901313 - FUNDO DE GARANTIA POR TEMPO DE SERVICO;56780722.06
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31901320 - OUTRAS CONTRIB.PREV.SOCIAL-13 SALARIO;7052050.41
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31901321 - FGTS-13 SALARIO;2906936.24
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31901322 - PARCELAM.DE DEBITOS JUNTO A PREV.SOCIAL;883262.25
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31901323 - PREVIDENCIA SOCIAL/PESSOAL CLT;137231015.33
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31901324 - PREVIDENCIA SOCIAL/PESSOAL COMISSIONADO;160112.93
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31901327 - ENC.PATRO.POR DEMISSAO DE SERVIDOR/EMPREGADO;13585.28
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31901611 - VERBA HONORARIA;757526.91
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31901613 - HORA EXTRA;5010005.02
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31901616 - DESPESAS EVENTUAIS DE PESSOAL CIVIL;93133.33
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31909208 - DESP.DE EXERC.ANTERIORES- PESSOAL REQUISITAD;398065.92
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31909226 - VENC. E VANTAGENS FIXAS DE EXERC. ANTERIORES;41488.82
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31909412 - INDENIZ.POR DEMISSAO DE SERVID.OU EMPREG.;529763.55
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31909413 - DESP.COM INCENTIVO A DEMISSAO VOLUNTARIA;728670.13
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31909415 - INDENIZACAO POR ACIDENTE DE TRABALHO;24672.03
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31909416 - OUTRAS INDENIZACOES DE PESSOAL;47727.97
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31909601 - RESSARC. DESP. PESS.REQUISITADO DE EMPRESAS;25150301.65
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31909603 - RESSARC. DESP.PESS.REQUISITADO-OUTRAS ESFERA;20650.33
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31911301 - CONTRIB PATRONAL-SAO PAULO PREVIDENCIA-SPPRE;12492134.03
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;31911302 - CONTRIB ESTADO P/COBERTURA INSUF FIN-SPPREV;116395300.63
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33408160 - TRANSFERENCIA A MUNICIPIOS-OUTRAS RECEITAS;1497191.15
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33503977 - CONVENIOS C/ENTID.PRIVADAS S/FINS LUCRATIVOS;378494545.62
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33504390 - OUTRAS SUBVENCOES SOCIAIS;1528661.88
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33900810 - AUXILIO-CRECHE E AUXILIO-ESCOLA;535624.16
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33900842 - AUXILIO FUNERAL - PODER EXECUTIVO;484987.04
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33900845 - AUXILIO FUNERAL - PODER EXECUTIVO - INATIVOS;334985.75
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33901401 - DIARIAS PESSOAL CIVIL;8711550.12
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33901404 - DIARIA ESP.JOR.EXTR.TRAB.POL.CIVIL-LC 1280/1;5778.67
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33901416 - DIARIAS NO EXTERIOR;1795465.59
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33901801 - AUXILIO FINANCEIRO A ESTUDANTES;3563572.81
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33901803 - AUX.FIN.A ESTUD.CONCEDIDO PELAS UNIV.PAULIST;9582776.28
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33902001 - AUXILIO FINAN.A PESQUISADORES-PESQ.INDIVIDUA;3943392.05
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33902002 - AUXÝLIO FINAN.A PESQUISADORES-PESQ.COLETIVA;11558.88
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903010 - GENEROS ALIMENTICIOS;17526807.59
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903012 - MATERIAL DE CAMA MESA E BANHO;746635.57
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903013 - MATERIAL E UTENS.P/REFEITORIOCOPA E COZINHA;819951.24
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903014 - MATERIAL DE LIMPEZA;696627.8
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903015 - ARTIGOS DE HIGIENE PESSOAL;11259208.69
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903016 - MATERIAL DE ACONDICIONAMENTO E EMBALAGEM;731641.54
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903019 - LUBRIFICANTE AUTOMOTIVO;182194.88
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903021 - GASOLINA AUTOMOTIVA;370689.44
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903022 - DIESEL AUTOMOTIVO;4548451.05
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903023 - ETANOL AUTOMOTIVO;490733.84
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903024 - OUTROS COMBUSTIVEIS E LUBRIFICANTES;533078.43
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903025 - GASOLINA AUTOMOTIVA-REEMBOLSO;21325.74
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903026 - CESTAS BASICAS;15978.35
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903027 - ETANOL AUTOMOTIVO-REEMBOLSO;306756.93
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903028 - DIESEL AUTOMOTIVO-REEMBOLSO;350697.82
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903029 - OUTROS COMBUSTIVEIS E LUBRIFICANTES-REEMBOLS;5987.99
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903030 - MEDICAMENTOS E INSUMOS FARMACEUTICOS;108184214.57
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903031 - MATERIAL MEDICOHOSPITALAR E ODONTOLOGICO;98071893.48
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903032 - MATERIAL DE USO LABORATORIAL;29669394.34
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903034 - MATERIAL DE USO VETERINARIO;400846.24
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903036 - OUT.MAT.CONS.DECORRENTE DE DECISAO JUDICIAL;20560.04
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903039 - MATERIAL ESPORTIVO E DE LAZER;207056.66
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903040 - MATERIAL EDUCATIVO E CULTURAL;700303.84
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903041 - MATERIAL DE ESCRITORIO PAPELARIA E IMPRESSOS;2557007.1
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903042 - MATERIAL PARA FOTOGRAFIA E FILMAGEM;79994.07
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903043 - LIVROS P/BIBLIO.PUBLIMAPASOUTRAS PUBLICACA;92457.72
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903044 - BANDEIRAS FLAMULAS INSIGNIAS;9748.2
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903050 - PECAS DE REPOSICAO E ACESSORIOS;23243231.29
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903051 - FERRAM.AVULSAS NAO ACION.P/FORCA MOTRIZ;123185.3
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903052 - MATERIAL P/ CONSERVACAO E MANUT. DE IMOVEIS;4281728.99
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903054 - MATERIAL INSTALACAO ELETRICA E ELETRONICA;3577256.18
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903055 - MATERIAL PARA TELECOMUNICACOES;126065.86
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903060 - MATERIAIS E SUPRIMENTOS DE INFORMATICA;1076369.97
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903061 - PECAS E ACESSOR.E COMPONENTES DE INFORMATICA;1194045.61
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903062 - MUNICOES E EXPLOSIVOS;1196.16
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903063 - FARDAMENTOVESTUARIOUNIFORTECIDO AVIAMENT;2502083.41
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903064 - PECAS P/VIATURAS PELO REGIME DE ADIANTAMENTO;276211.93
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903066 - MATERIAL PROT.SEGUR.SOCORRO E SOBREVIVENCIA;2167721.1
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903080 - ANIMAIS PARA ABATEEXPERIMENTO E SEMEM;86851.45
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903081 - ALIMENTOS PARA ANIMAIS;1524234.18
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903082 - SEMENTES E MUDAS DE PLANTAS;128688.87
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903090 - OUTROS MATERIAIS DE CONSUMO;22167200.51
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903101 - PREMIO EM PECUNIA;32000
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903102 - OUTRAS PREMIACOES;41403.12
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903295 - MATERIAL OU BEM PARA DISTRIBUICAO GRATUITA;9894334.93
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903340 - REGIME DE QUILOMETRAGEM;338313.96
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903342 - PASSAGENS AEREAS EXERCICIO ANTERIOR.;3312042.7
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903343 - LOCACAO DE VEICULOSAERONAVES E OUTROS;32171292.72
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903344 - VALE-TRANSPORTE;19315475.45
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903345 - OUTRAS DESP.C/TRANSPORTES E LOCOMOCAO;6956982.42
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903346 - LOCOMOCAO DE SERVIDORES;2414532.92
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903347 - TRANSPORTE ESCOLAR;26509
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903350 - LOCOMOþÒO DE SERV.POR MEIO DE APLIC.DE TRANS;3312.29
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903501 - OUTROS SERV.CONSULTORIAASSESS.E AUDITORIA;22549889.45
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903503 - SERVICOS DE CONSULTORIA-PESSOA FISICA;50945.78
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903504 - SERVICOS DE CONSULTORIA-PESSOA JURIDICA;117291299.26
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903506 - ASSESSORIA DE IMPRENSA E COMUNICACAO;2439365.48
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903507 - AUDITORIA EXTERNA;102201.5
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903512 - ENCARG.SOCIAIS E OBRIG.FISCAIS AUDIT/CONS.;20413.72
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903604 - MAO DE OBRA DE REEDUCANDOS;2987087.38
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903611 - OUTRAS REMUNERACOES DE SERVICOS PESSOAIS;26271111.03
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903612 - ENCARGOS SOCIAIS E OBRIGACOES FISCAIS;4126068.53
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903613 - ESTAGIARIOS DIRETAMENTE CONTRATADOS;14158256.52
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.;33903614 - MONITORES FISCAIS E EXAMINADORES;1194012.57
